id,clave_unica,nombre_obra,programa,area,dg,indicador,valor,valor_texto,unidad_medida,usuario_actualizacion,fecha_captura,usuario_edicion,fecha_edicion
253,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_LUIS_PENICHE_VALLADO_09DPR4002N_09DPR4002N,LUIS PENICHE VALLADO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,654,,ALUMNOS,actualizacion_ilife,2026-06-03 20:09:42,,
255,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_PROFR_RUBEN_VIZCARRA_Y_CAMPOS_09DPR2683V_09DPR2683V,PROFR RUBEN VIZCARRA Y CAMPOS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,358,,ALUMNOS,actualizacion_ilife,2026-06-03 20:10:40,,
257,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_JAIME_SABINES_09DPR5133M_09DPR5133M,JAIME SABINES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,346,,ALUMNOS,actualizacion_ilife,2026-06-03 20:12:10,actualizacion_ilife,2026-06-03 20:12:43
23,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_PROFR_JORGE_CASAHONDA_CASTILLO_09DBS0034A_09DBS0034A,PROFR JORGE CASAHONDA CASTILLO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,15,,ALUMNOS,actualizacion_ilife,2026-06-02 21:59:14,actualizacion_ilife,2026-06-03 20:28:21
49,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_JOSE_MARIA_MORELOS_09DPR2067J_09DPR2067J,JOSE MARIA MORELOS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,673,,ALUMNOS,actualizacion_ilife,2026-06-02 22:25:39,actualizacion_ilife,2026-06-03 20:48:33
59,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ARQUIMEDES_CABALLERO_CABALLERO_09DES0312J_09DES0312J,ARQUIMEDES CABALLERO CABALLERO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,710,,ALUMNOS,actualizacion_ilife,2026-06-02 22:30:36,actualizacion_ilife,2026-06-03 20:50:48
83,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ADOLFO_RUIZ_CORTINES_09DJN0221I_09DJN0221I,ADOLFO RUIZ CORTINES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,111,,ALUMNOS,actualizacion_ilife,2026-06-02 23:15:53,actualizacion_ilife,2026-06-03 20:59:15
107,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DPR1212Y_09DPR1212Y,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,153,,ALUMNOS,actualizacion_ilife,2026-06-02 23:34:08,actualizacion_ilife,2026-06-03 22:13:58
131,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DOLORES_CORREA_ZAPATA_09DPR2411D_09DPR2411D,DOLORES CORREA ZAPATA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,132,,ALUMNOS,actualizacion_ilife,2026-06-02 23:46:47,actualizacion_ilife,2026-06-03 22:23:35
139,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DANIEL_COSIO_VILLEGAS_09DPR0019M_09DPR0019M,DANIEL COSIO VILLEGAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,503,,ALUMNOS,actualizacion_ilife,2026-06-02 23:50:33,actualizacion_ilife,2026-06-03 22:25:02
143,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DAVID_ALFARO_SIQUEIROS_09DES0149Z_09DES0149Z,DAVID ALFARO SIQUEIROS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,524,,ALUMNOS,actualizacion_ilife,2026-06-02 23:52:11,actualizacion_ilife,2026-06-03 22:26:09
293,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DR_ANGEL_MA_GARIBAY_09DPR2467F_09DPR2467F,DR ANGEL MA GARIBAY,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,145,,ALUMNOS,actualizacion_ilife,2026-06-03 22:31:44,,
300,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_EUGENIA_LEON_PUIG_09DES0034Y_09DES0034Y,EUGENIA LEON PUIG,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,422,,ALUMNOS,actualizacion_ilife,2026-06-03 22:49:29,,
302,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_LIC_EDUARDO_NOVOA_09DPR1325A_09DPR1325A,LIC EDUARDO NOVOA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,261,,ALUMNOS,actualizacion_ilife,2026-06-03 22:50:29,,
305,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_JULIO_DE_LA_FUENTE_09DPR0018N_09DPR0018N,JULIO DE LA FUENTE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,414,,ALUMNOS,actualizacion_ilife,2026-06-03 22:51:43,,
308,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_JOSEFA_DURAN_09DJN0012C_09DJN0012C,JOSEFA DURAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,215,,ALUMNOS,actualizacion_ilife,2026-06-03 22:52:44,,
311,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_FAMILIA_JUAREZ_MAZA_09DJN0076N_09DJN0076N,FAMILIA JUAREZ MAZA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,119,,ALUMNOS,actualizacion_ilife,2026-06-03 22:53:49,,
314,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ALFONSO_SIERRA_PARTIDA_09DPR3231Z_09DPR3231Z,ALFONSO SIERRA PARTIDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,426,,ALUMNOS,actualizacion_ilife,2026-06-03 22:55:26,,
319,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ANTON_S_MAKARENKO_09DJN0387Q_09DJN0387Q,ANTON S MAKARENKO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,108,,ALUMNOS,actualizacion_ilife,2026-06-03 22:57:17,,
327,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_PROFESOR_CARLOS_BENITEZ_DELORME_09DES0051O_09DES0051O,ESCUELA SECUNDARIA PROFESOR CARLOS BENITEZ DELORME,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,517,,ALUMNOS,actualizacion_ilife,2026-06-03 23:05:29,,
329,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ESCUELA_TELESECUNDARIA_NO116_09DTV0116N_09DTV0116N,ESCUELA TELESECUNDARIA NO116,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,80,,ALUMNOS,actualizacion_ilife,2026-06-03 23:06:27,,
331,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_JOSE_CLEMENTE_OROZCO_09DJN0964Z_09DJN0964Z,JOSE CLEMENTE OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,244,,ALUMNOS,actualizacion_ilife,2026-06-03 23:08:50,,
325,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_MOISES_SAENZ_09DES0004D_09DES0004D,MOISES SAENZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,1079,,ALUMNOS,actualizacion_ilife,2026-06-03 23:03:27,actualizacion_ilife,2026-06-05 1:07:52
1371,PLATSOBSE_DGCOP_MTTO_MERCADOS_SANTA_CECILIA_56,SANTA CECILIA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,61,,LOCALES,actualizacion_dgcop,2026-06-08 19:23:03,,
1372,PLATSOBSE_DGCOP_MTTO_MERCADOS_SANTA_CECILIA_56,SANTA CECILIA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,122,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:23:03,,
1373,PLATSOBSE_DGCOP_MTTO_MERCADOS_SANTA_CECILIA_56,SANTA CECILIA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1333,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:23:03,,
1480,PLATSOBSE_DGCOP_CASA_3R_PILARES_Y_DIF_ADOLFO_LOPEZ_MATEOS_5,PILARES Y DIF ADOLFO LOPEZ MATEOS,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,SUPERFICIE DEL PREDIO,3697,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 23:07:05,,
1481,PLATSOBSE_DGCOP_CASA_3R_PILARES_Y_DIF_ADOLFO_LOPEZ_MATEOS_5,PILARES Y DIF ADOLFO LOPEZ MATEOS,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,SUPERFICIE DE INTERVENCIÓN,3129,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 23:07:05,,
1482,PLATSOBSE_DGCOP_CASA_3R_PILARES_Y_DIF_ADOLFO_LOPEZ_MATEOS_5,PILARES Y DIF ADOLFO LOPEZ MATEOS,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,SUPERFICIE DE CONSTRUCCIÓN,502,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 23:07:05,,
1483,PLATSOBSE_DGCOP_CASA_3R_PILARES_Y_DIF_ADOLFO_LOPEZ_MATEOS_5,PILARES Y DIF ADOLFO LOPEZ MATEOS,"SISTEMA PUBLICO DE CUIDADOS ""CASA DE LAS 3RS""",,DGCOP,POBLACION BENEFICIADA (1.5KM),105772,,PERSONAS,actualizacion_dgcop,2026-06-08 23:07:05,actualizacion_dgcop,2026-06-08 23:11:59
1550,PLATSOBSE_DGCOP_PUENTES_PEATONALES_5_DE_FEBRERO_ENTRE_CALLES_MINA_Y_FEDERICO_CAMPOS_7,5 DE FEBRERO ENTRE CALLES MINA Y FEDERICO CAMPOS,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,56,,METROS LINEALES,actualizacion_dgcop,2026-06-09 1:18:34,,
1551,PLATSOBSE_DGCOP_PUENTES_PEATONALES_5_DE_FEBRERO_ENTRE_CALLES_MINA_Y_FEDERICO_CAMPOS_7,5 DE FEBRERO ENTRE CALLES MINA Y FEDERICO CAMPOS,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,136,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 1:18:34,,
1618,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CALLE_7_Y_ANILLO_PERIFERICO_62,CALLE 7 Y ANILLO PERIFERICO,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,111,,METROS LINEALES,actualizacion_dgcop,2026-06-09 16:44:37,,
1619,PLATSOBSE_DGCOP_PUENTES_PEATONALES_CALLE_7_Y_ANILLO_PERIFERICO_62,CALLE 7 Y ANILLO PERIFERICO,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,156,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:44:37,,
1728,PLATSOBSE_DGCOP_PUENTES_PEATONALES_AV_EJERCITO_NACIONAL_MEXICANO_39,AV. EJERCITO NACIONAL MEXICANO,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,58,,METROS LINEALES,actualizacion_dgcop,2026-06-09 19:51:31,,
316,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_CARLOS_A_CARRILLO_09DPR1172N_09DPR1172N,CARLOS A CARRILLO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,220,,ALUMNOS,actualizacion_ilife,2026-06-03 22:56:16,,
321,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_IXTAYOPAN_09DJN0955S_09DJN0955S,IXTAYOPAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,208,,ALUMNOS,actualizacion_ilife,2026-06-03 22:58:19,,
323,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DELEGACION_COYOACAN_09DES0256H_09DES0256H,DELEGACION COYOACAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,538,,ALUMNOS,actualizacion_ilife,2026-06-03 22:59:14,,
334,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_TOHUI_09DJN0911V_09DJN0911V,TOHUI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,142,,ALUMNOS,actualizacion_ilife,2026-06-03 23:10:40,,
337,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ESTADO_DE_ZACATECAS_09DPR1097X_09DPR1097X,ESTADO DE ZACATECAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,154,,ALUMNOS,actualizacion_ilife,2026-06-03 23:11:56,,
339,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ANTONIO_DE_MENDOZA_09DPR0945B_09DPR0945B,ANTONIO DE MENDOZA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,317,,ALUMNOS,actualizacion_ilife,2026-06-03 23:13:17,,
342,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ESTADO_DE_DURANGO_09DPR2334P_09DPR2334P,ESTADO DE DURANGO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,373,,ALUMNOS,actualizacion_ilife,2026-06-03 23:14:12,,
344,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_PROFR_SAMUEL_DELGADO_I_MOYA_09DPR2729Z_09DPR2729Z,PROFR SAMUEL DELGADO I MOYA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,298,,ALUMNOS,actualizacion_ilife,2026-06-03 23:15:07,,
348,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_BENEMERITO_DE_LAS_AMERICAS_09DPR1885K_09DPR1885K,BENEMERITO DE LAS AMERICAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,161,,ALUMNOS,actualizacion_ilife,2026-06-03 23:20:29,,
350,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_RICARDO_GOMEZ_09DPR1908E_09DPR1908E,RICARDO GOMEZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,277,,ALUMNOS,actualizacion_ilife,2026-06-03 23:21:54,,
353,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_PROFR_RAMON_DURAND_09DPR0123Y_09DPR0123Y,PROFR RAMON DURAND,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,ILIFE,ALUMNOS BENEFICIADOS,362,,ALUMNOS,actualizacion_ilife,2026-06-03 23:22:50,,
427,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SECUNDARIA_FEDERAL_09DES0339Q_09DES0339Q,ESCUELA SECUNDARIA DIURNA 339 QUIRINO MENDOZA CORTES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,500,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:35:45,,
429,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_JUAN_DE_LA_LUZ_ENRIQUEZ_09DPR1080X_09DPR1080X,GRAL. JUAN DE LA LUZ ENRIQUEZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,597,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:36:52,,
431,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PONCIANO_ARRIAGA_09DES0175X_09DES0175X,PONCIANO ARRIAGA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,586,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:37:13,,
433,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CLOTILDE_GONZALEZ_GARCIA_09DJN0790Z_09DJN0790Z,CLOTILDE GONZALEZ GARCIA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,164,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:37:34,,
435,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFR_CARLOS_SANDOVAL_SEVILLA_09DPR0049G_09DPR0049G,PROFR. CARLOS SANDOVAL SEVILLA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,394,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:40:26,,
437,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_RUDYARD_KIPLING_09DJN0391C_09DJN0391C,RUDYARD KIPLING,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,110,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:40:53,,
439,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMILO_NOVELO_09DJN0438G_09DJN0438G,HERMILO NOVELO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,161,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:41:17,,
441,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CONCEPCION_GONZALEZ_NARANJO_09DJN0048R_09DJN0048R,CONCEPCION GONZALEZ NARANJO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,239,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:41:46,,
443,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PACTO_FEDERAL_09DJN1080G_09DJN1080G,PACTO FEDERAL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,62,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:42:18,,
445,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,569,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:42:43,,
447,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PILTZIN_CALLI_09DJN0284U_09DJN0284U,PILTZIN CALLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,74,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:43:30,,
449,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_EDUARDO_CLAPAREDE_09DJN0390D_09DJN0390D,EDUARDO CLAPAREDE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,89,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:44:02,,
451,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_BELICE_09DPR3219E_09DPR3219E,BELICE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,443,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:44:28,,
453,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_LEONA_VICARIO_09DPR3043G_09DPR3043G,LEONA VICARIO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,389,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:44:50,,
455,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CENTRO_DE_ATENCION_MULTIPLE_NO_77_09DML0076M_09DML0076M,CENTRO DE ATENCION MULTIPLE No. 77,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,76,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:45:13,,
457,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CENTRO_ESCOLAR_MEXICO_09DPR1732G_09DPR1732G_09DPR1732G,CENTRO ESCOLAR MEXICO 09DPR1732G,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,158,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:45:44,,
459,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_TONALI_09DJN0399V_09DJN0399V,TONALI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,247,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:46:08,,
461,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_JUAN_DE_MATA_RIVERA_09DPR1272M_09DPR1272M,JUAN DE MATA RIVERA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,483,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:46:59,,
463,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_REPUBLICA_DE_MADAGASCAR_09DPR2090K_09DPR2090K,REPUBLICA DE MADAGASCAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,475,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:47:27,,
465,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_TECNICA_65_09DST0065J_09DST0065J,ESCUELA SECUNDARIA TECNICA 65,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,580,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:47:58,,
467,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_FRANCISCO_GINER_DE_LOS_RIOS_09DPR2454B_09DPR2454B,FRANCISCO GINER DE LOS RIOS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,427,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:48:23,,
469,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CENTRO_DE_ATENCION_MULTIPLE_NO_4_09DML0093C_09DML0093C,CENTRO DE ATENCION MULTIPLE No. 4,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,156,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:48:47,,
471,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFRA_ROSA_TORRE_GONZALEZ_09DPR2446T_09DPR2446T,PROFRA. ROSA TORRE GONZALEZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,280,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:49:18,,
473,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NARCISO_BASSOLS_09DPR3102F_09DPR3102F,NARCISO BASSOLS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,263,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:49:40,,
475,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_DIURNA_OCELOTL_09DES0290O_09DES0290O,ESCUELA SECUNDARIA DIURNA OCELOTL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,562,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:50:07,,
477,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_LUIS_DE_LA_ROSA_09DPR2486U_09DPR2486U,LUIS DE LA ROSA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,232,,ALUMNOS,actualizacion_dgcop,2026-06-05 17:50:58,,
479,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_IDA_APPENDINI_DAGASSO_09DES0066Q_09DES0066Q,IDA APPENDINI DAGASSO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,596,,ALUMNOS,actualizacion_dgcop,2026-06-05 18:02:28,,
481,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ROBERTO_LARA_Y_LOPEZ_09DPR1029Z_09DPR1029Z,ROBERTO LARA Y LOPEZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,153,,ALUMNOS,actualizacion_dgcop,2026-06-05 18:02:59,,
483,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CARLOS_MARX_09DPR1621B_09DPR1621B,CARLOS MARX,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,554,,ALUMNOS,actualizacion_dgcop,2026-06-05 18:03:31,,
485,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_COMODORO_MANUEL_AZUETA_PERILLOS_09DPR1680R_09DPR1680R,COMODORO MANUEL AZUETA PERILLOS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,428,,ALUMNOS,actualizacion_dgcop,2026-06-05 18:04:00,,
487,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ITZCALLI_09DJN0400U_09DJN0400U,ITZCALLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",,DGCOP,ALUMNOS BENEFICIADOS,111,,ALUMNOS,actualizacion_dgcop,2026-06-05 18:05:07,,
